Class,TimeAcc1-max(x),TimeAcc1-min(x),TimeAcc1-Peak2Peak(x),TimeAcc1-median(x),TimeAcc1-MaxAbs(x),TimeAcc1-mean(x),TimeAcc1-MeanAbs(x),TimeAcc1-var(x),TimeAcc1-rms(x),TimeAcc1-std(x),TimeAcc1-Energy(x),TimeAcc1-EnergyCent(x),TimeAcc1-kurtosis(x),TimeAcc1-skewness(x),TimeAcc1-moment(x-5),TimeAcc1-moment(x-6),TimeAcc1-moment(x-7),TimeAcc1-moment(x-8),TimeAcc1-moment(x-9),TimeAcc1-moment(x-10),TimeAcc1-ShannonEntropy(x),TimeAcc1-SignalRate(x),TimeMic-max(x),TimeMic-min(x),TimeMic-Peak2Peak(x),TimeMic-median(x),TimeMic-MaxAbs(x),TimeMic-mean(x),TimeMic-MeanAbs(x),TimeMic-var(x),TimeMic-rms(x),TimeMic-std(x),TimeMic-Energy(x),TimeMic-EnergyCent(x),TimeMic-kurtosis(x),TimeMic-skewness(x),TimeMic-moment(x-5),TimeMic-moment(x-6),TimeMic-moment(x-7),TimeMic-moment(x-8),TimeMic-moment(x-9),TimeMic-moment(x-10),TimeMic-ShannonEntropy(x),TimeMic-SignalRate(x)
0,0.752522617068098,0.00108910903692265,0.45488595156907,0.0289949587075875,0.463766605552386,0.0179087922157739,0.703325579422398,0.671988249757956,0.683333347375677,0.683348492346617,0.671972861641931,0.671988249757964,-0.0148716642501132,0.624191469951164,0.464429286898081,0.577329044955502,0.349832022850293,0.467862171947069,0.280692341232051,0.368743968937339,-0.667170439734973,0.00312171092031503,-0.249932374735283,0.0457120270678176,-0.166437721569005,-0.0991347125717014,-0.326943589927617,-0.456480889414195,-0.177530992078584,-0.0410107217221902,-0.043932943946785,-0.039109839623129,-0.0433121491644042,-0.0410107217221904,0.2167306267471,-0.939232446329731,-0.0325346637923123,-0.036821839931,-0.0344080141631372,-0.0316873174460766,-0.032497814167991,-0.0267458435600322,0.019012930958247,-0.0416433870540286
0,0.845722207804339,-2.55818098910337,1.90746938885317,-2.40800755430555,2.01808518822263,0.925067240097458,1.97182468966595,2.2070313044349,2.16672912433043,2.16672012385757,2.20704085595225,2.2070313044349,-1.05430204334165,1.03556547925123,1.26899835648632,1.28684091577291,1.1730414773823,1.0093183097287,0.950286675409179,0.856393698509424,-2.16549061233612,-0.0115710667602771,0.0925586914243236,0.242721552841993,-0.0581081264856015,2.36070156742885,-0.0120066432825423,2.77585813431454,0.469606303582872,0.182590964196748,0.491952669305409,0.448175693096791,0.20315265894503,0.182590964196748,-0.653378780916414,0.061700153386516,-0.030178211711121,-0.0351795439602754,-0.0342703185119263,-0.0316110389511577,-0.0324939471510911,-0.0267432883397101,-0.0644429735940411,-0.0112651267572593
0,-0.901770118500166,0.931732781087939,-1.0541084929882,0.0289949587075875,-1.31617886815064,0.931511375019446,2.21257467465546,2.11904460726332,2.08330494719498,2.08329536401916,2.11905474334136,2.11904460726332,-1.66490445097365,1.14528051003168,1.27183158663641,0.606653997038277,1.0631028303599,0.106602350366764,0.846273527089931,-0.243350727133465,-1.96871500376302,-0.0130554313505347,-0.201863453169021,-0.310420577216269,0.0257599471273556,-1.8671420388221,-0.0422890419984146,-2.31783723356646,0.847276512294452,0.281750168986003,0.681565983091389,0.656835445072304,0.293610506906277,0.281750168986003,-1.23474833241923,-0.140470256070469,-0.0297338834337012,-0.0348761401483031,-0.0341610906568508,-0.0316083226153763,-0.0324870890770755,-0.0267435736715171,-0.0669761348525839,-0.020619418708821
0,0.962221696224639,-0.25742302208836,0.722838236116622,0.0289949587075875,0.689393496585163,-0.160183663810078,-0.178391237155177,0.392960027410448,0.407033556918369,0.407051158294782,0.392942285685739,0.392960027410455,1.93489259753115,1.77779214038267,1.87656732772797,1.67330923540398,1.90217450114607,1.84505487704538,1.83328257927739,1.91605756528522,-0.643234277079683,0.0120660978749507,0.344920529647191,-1.06814952250156,0.693210032963804,0.746434008678488,0.563358932319038,0.782566116908338,0.0180093675140736,0.0214653484139358,0.0969035155551081,0.0995157615006435,0.0201466649840692,0.0214653484139355,1.00953215586881,0.0773967935544418,-0.0278015406419106,-0.0339011200475257,-0.0337949450847688,-0.0314841373536336,-0.0324612872445831,-0.0267370782347972,-0.0180122543548845,0.000776333114269814
0,0.193325072650657,-1.08466184168926,0.70873548429833,-1.59567338330117,0.589114878348373,-0.87313931836094,1.83334276286311,1.60063671526818,1.58788590974677,1.58791118070441,1.60061044819067,1.60063671526818,-2.1081351389805,0.945029659364823,0.999485541695286,-0.0753280330475126,0.909566326230284,-0.372986175025291,0.828323620045416,-0.503420117419715,-1.37249498691693,-0.206100673359588,0.194705149752627,0.62158602548464,-0.173426727703419,-0.329744363821753,0.0909535123514244,-0.487252527255634,0.322110729698754,0.112251283172862,0.290620463598558,0.297483921797638,0.108964137566614,0.112251283172862,-1.27063643978657,-0.120349878019336,-0.0289420212554211,-0.0372977566634314,-0.0339546543020889,-0.0317244957982676,-0.0324709151432826,-0.0267470891409481,0.00169109173772243,-0.0399124474898014
0,0.356424356439077,-0.464232726988585,0.468988703387362,0.0289949587075875,0.0375824780460282,-1.33565245662545,0.524947807657595,0.532544266710474,0.545519131221979,0.545537219142023,0.532525964558538,0.532544266710481,-0.147483039562583,0.797430891155362,0.725079064179167,0.37680373668506,0.632085344173112,0.308820549167794,0.522356733998615,0.255335376885519,-0.517230245896041,-0.0627602876657611,-0.29199268110576,0.659472472748905,-0.473953991483181,0.592694241178453,-0.399621346845711,0.495000002326949,-0.187780699058851,-0.0572973784924249,-0.0796866968106541,-0.0755804722932836,-0.0592730576419369,-0.0572973784924253,-0.00783546226008801,0.35941719044633,-0.0288255082075759,-0.0373511481113205,-0.0340495243301645,-0.0317146626308989,-0.0324808481757411,-0.0267467904358885,0.0337250144515819,0.00617842221101552
0,-0.761970732395805,0.802476715525297,-0.898978222986985,0.0289949587075875,-1.16576094079545,-0.799910512429258,0.433446034735197,0.18948381371763,0.204180062644517,0.204201785109965,0.189462053207675,0.189483813717638,-1.2383740748983,1.1827247952852,1.10935269639688,-0.628436930983249,1.07280774540876,-0.693033539445309,1.03002585273471,-0.691658291096015,-0.044092524252395,-0.449988156587619,0.134618997794802,0.197257816124877,-0.0126795866119168,-0.252874480071736,0.0303887149196797,-0.706696183625512,-0.312987454830789,-0.115206804588832,-0.208044315020731,-0.206408053636723,-0.116075666878278,-0.115206804588832,-0.466621992157854,-0.0372323531789169,-0.029856191931925,-0.0386830855990905,-0.0341312711059564,-0.0317725468947206,-0.0324836326608155,-0.0267481882603519,0.0700518831832427,-0.0325351515164701
0,0.379724254123138,-0.464232726988585,0.483091455205654,0.0289949587075875,0.0626521326052257,0.704794991854957,1.40216702021784,1.34540476851844,1.34154160125398,1.34153861721584,1.34540783606785,1.34540476851845,-0.979046527891686,1.29415831007757,1.29412407526906,0.462760213245697,1.09639131943568,0.168767762715593,0.89534585181706,-0.0226694863427814,-1.26072193685357,-0.0102854951587758,-0.2439237595395,0.129062211049201,-0.20138275224107,0.592694241178453,-0.351169508900316,0.50290230458919,-0.0822087171616591,0.0219197628202149,0.0952893032849722,0.100516758405861,0.0194140142352496,0.0219197628202148,-0.240890356049157,-0.0661981097688483,-0.0295214963751373,-0.0368668222814407,-0.0340877464942413,-0.0317011514938613,-0.0324819299150963,-0.0267465346330719,-0.00485527298165668,0.00671110635719949
0,0.962221696224639,-1.03295941546421,1.14592079066539,-1.59567338330117,0.689393496585163,-1.05328218095288,1.36679208292096,1.91488097000847,1.88896665233681,1.88899174454377,1.91485469669655,1.91488097000848,0.387146364657332,1.28778373764784,1.60095819952027,2.21874286130239,1.65340774355579,2.17556397047578,1.65044588976483,2.12670607873797,-2.05323535400432,-0.0995484646377928,0.236765456123105,-0.287688708857711,0.270375161831813,-0.0991347125717014,0.133348870553646,-0.198879188249609,-0.0216466915318666,0.0984572429730835,0.259679200771539,0.267661437846578,0.0946588303442389,0.0984572429730831,0.452916041289644,0.401443771743503,-0.0273792137333263,-0.0343712067699448,-0.0338277810866344,-0.0315547529904721,-0.0324668460978272,-0.0267411164281321,-0.0652723096534073,-0.0822722804259553
0,0.356424356439077,-1.2139179072519,0.877968506117837,0.0289949587075875,0.714463151144361,-0.109509330105354,0.366016929946976,1.17921646325147,1.18019978810853,1.18021874049476,1.17919696147529,1.17921646325148,1.97341688573473,1.60172002130364,2.18558688410253,2.59139416924974,2.45944851684237,2.73327589170469,2.55630901147796,2.76218292362459,-1.49376425054894,0.00930891014991511,0.284834377689365,-0.386193471744798,0.34375972624315,0.285214706178385,0.181800708499042,0.467967088136458,0.0420875897778751,0.0822021055940393,0.22604664386728,0.232401562881613,0.0791605583512707,0.0822021055940389,0.952446946364684,-0.00222235905813552,-0.0293225325089839,-0.0333144981920708,-0.0340500418621456,-0.0314731743323678,-0.0324782090938151,-0.0267375629973593,-0.0579974883732494,0.0101647086570967
0,0.566123435595618,-0.464232726988585,0.595913469751992,-1.59567338330117,0.263209369078806,-0.545660098234456,-0.120318546941853,0.0462144321651803,0.0606502288074244,0.0606710257953388,0.0461936847913908,0.0462144321651885,0.908126203797856,1.56575701453004,1.57912438797402,0.736202657790543,1.64123912956696,0.942250890773582,1.65271429137047,1.07248824143497,-0.131945718732726,0.0817619982332128,0.0865500762285407,0.0457120270678176,0.0292544501945618,-0.94470343382189,-0.0180631230257171,-1.24787643210091,-0.276809997455514,-0.0975146403590748,-0.160572206749391,-0.166245104080075,-0.0951583839149049,-0.0975146403590752,0.771956459479173,0.417718986864592,-0.0273542478198189,-0.036290955380941,-0.033727039699497,-0.0316257504118743,-0.0324553473607569,-0.0267427582280979,0.0372068272899758,-0.0250969348589996
0,-1.76386633281039,0.414708518837374,-1.29385527389917,0.0289949587075875,-0.864925086085082,0.120722035743856,2.59668870065313,2.31841038605207,2.27203952744247,2.27205711184661,2.31839182568317,2.31841038605207,-2.1970784363509,0.855287729742488,0.907051756180526,0.362720759222584,0.728007138067441,-0.188348798502822,0.533265557737484,-0.540080748233833,-2.08915021135792,-0.00186528514086726,-0.189846222777457,0.697358920013169,-0.432019954676703,1.28452319492861,-0.296661191211745,1.52637183468089,0.424072409779802,0.180240260262317,0.450076696290617,0.443176331232948,0.183404179555649,0.180240260262317,-1.18228517690177,0.598509600958769,-0.0266627467222539,-0.0365697961647327,-0.033805296748755,-0.0317080359309076,-0.0324687146083962,-0.0267472170544416,-0.0445347657230283,-0.00825765727843188
0,-0.226073085662424,0.543964584400015,-0.433587412983341,0.0289949587075875,-0.589158885933909,-0.5658712486716,1.88588083673388,2.03507676004338,2.0034798736536,2.00350601201008,2.03504931532286,2.03507676004338,-1.22815740046769,1.07694928789024,1.39049113957658,0.902243644883535,1.34351006284918,0.52429210538097,1.23406147855867,0.269540513580783,-1.96890480201727,0.0889304663458167,-0.370104678650933,0.106330342690642,-0.264283807450788,-0.329744363821753,-0.375395427873014,-0.584726393869764,0.0628561301228804,0.100857794766167,0.2668652538577,0.272857889423023,0.0979771784565913,0.100857794766166,-0.526282588755514,-0.87360264405369,-0.0329277435462545,-0.036433573891299,-0.0345027403483452,-0.031689509497923,-0.0325045225933567,-0.0267463842709162,-0.0379883742090649,-0.0354663254632239
0,0.0768255842303568,-0.334976661425944,0.229241922476394,0.0289949587075875,-0.137905103868354,-0.492642442739917,1.23913470050178,2.37506850717022,2.32550118347587,2.32552777452454,2.37504037545508,2.37506850717023,1.49219969899607,1.32758724564699,2.0587229337417,3.58902732502018,2.30493957747501,3.58286099093385,2.32265150254443,3.49766673383971,-2.74167020632177,0.0586313218196079,-0.249932374735283,0.0760211848792297,-0.180415733837831,-0.560354015071804,-0.351169508900316,-0.710871900949956,-0.116353411420678,0.125682976960472,0.321188612222915,0.326436598932238,0.123141371867149,0.125682976960472,1.26371301527546,0.358036612369992,-0.0288856639842941,-0.032620102745568,-0.0341255010070286,-0.031466516753408,-0.0324881613012464,-0.0267384419599532,-0.116300694344742,-0.0320371709199309
0,0.449623947175318,-1.78264459572752,1.24464005339344,0.0289949587075875,1.26599555144671,0.985993606632618,0.220695382527117,0.266895518348006,0.281530983088712,0.281512198207487,0.266914314015417,0.266895518348014,0.381710646412397,1.11029726247009,0.968413632175156,0.567337868810679,0.839038746982606,0.659011403666591,0.657959311330763,0.709268004853978,-0.294584125339602,-0.0123639397807769,0.00242946348758512,-0.310420577216269,0.144573051412377,0.66956412492847,-0.0422890419984146,0.633885088860626,-0.361060871005765,-0.102729802522254,-0.180310615313396,-0.17806616889022,-0.103868508566579,-0.102729802522254,0.533075462285941,-0.523164927042867,-0.0313099297319761,-0.0369382823408181,-0.0342667780030052,-0.0316738123612955,-0.032489619859024,-0.0267448542699635,0.0373873471601591,0.00311034900866231
0,-0.249372983346484,-1.23976912036443,0.525399710660531,-1.59567338330117,0.739532805703558,0.150013558116529,-0.483773889201921,-0.485304816042212,-0.477029616451589,-0.47702089248266,-0.485313382754421,-0.485304816042204,0.763787135948175,1.36726429568018,1.10791332027022,0.146216936472597,1.06250759565179,0.399472377662076,1.00906361814727,0.587461488484276,0.441929043594766,-0.000985750596631249,-0.123751455623849,0.0684438954263764,-0.103536666359287,0.054605054928333,-0.230039914036825,-0.281021860152193,-0.499403284773589,-0.184089663903177,-0.36803192601309,-0.364449253477034,-0.185785483485205,-0.184089663903178,0.751346162185663,-0.326709270345727,-0.0305669827349642,-0.0375954187794193,-0.034190084971273,-0.0316979129989533,-0.0324861475060536,-0.0267454297390514,0.0748000791401035,-0.059314777587107
0,3.33881125999876,-0.360827874538472,2.2177299288556,-1.59567338330117,3.24649826162331,-0.420292382479415,0.998489581927194,1.00343189944595,1.00877621928332,1.00879868445727,1.0034088898882,1.00343189944596,-0.259009522416101,1.16190003065512,1.25928917275521,0.990225887743986,1.6256292247757,1.21223902421043,2.26819374043494,1.49751557529905,-0.961003482818597,0.0451537645539659,0.182687919361062,0.000248290350700105,0.106133517673105,0.362084589928402,0.0788405528650757,0.22144196272348,-0.132867464454821,-0.0119234858816649,0.0194359683000452,0.0256799748995878,-0.014875065347952,-0.011923485881665,0.124884699957756,0.0549663173212686,-0.0277082705262798,-0.0361677700448987,-0.0337492972646875,-0.031625512449652,-0.0324571337957537,-0.0267427499522326,0.00982528368336321,0.0352115735115693
0,0.775822514752158,-1.65338853016488,1.37156481975807,-1.59567338330117,1.14064727865072,0.00150553968707695,1.2745445932703,1.64210080965499,1.6277616132565,1.62777981857815,1.64208186902118,1.642100809655,0.257974031507377,0.972746875535065,0.886918885228458,1.9518503161647,0.744410482322318,2.1043504887683,0.679856057623963,2.28272194519146,-1.72333095592584,0.00473265423425966,-0.189846222777457,-0.295265998310564,0.0257599471273556,0.362084589928402,-0.0544020014847633,0.356649019171963,-0.0445453385789327,0.0649814423778958,0.188135142284935,0.194908328111617,0.0617545945639704,0.0649814423778957,0.364170319570281,-0.388251934246595,-0.0308674085078108,-0.0349331513019876,-0.0342759688250331,-0.0315793642941783,-0.0324938773741861,-0.0267418506555231,-0.0419119729717119,0.016433866097574
0,0.356424356439077,0.33715487949979,0.0318033970203025,-1.59567338330117,0.0375824780460282,-1.65785920272485,0.719090497130791,1.78558676506602,1.76539638115463,1.76541166305995,1.78557081665736,1.78558676506602,2.00278510703734,1.33087567645103,1.91384270611235,3.16133659184373,2.16172390668098,3.03635413747224,2.22922505102596,2.7862317393791,-2.17680441317752,-0.0490682287637771,-0.26795822032263,-0.49227552408474,0.0711884870010404,-0.0991347125717014,0.103066471837774,-0.250553690139561,-0.212766507108386,0.0672014592928225,0.192362572874809,0.199749886248511,0.0636921314271649,0.0672014592928221,1.54576293279524,0.313323654424793,-0.0276443083383515,-0.0330724395782972,-0.0338657518506867,-0.031489563874542,-0.0324702491329863,-0.0267393056749815,-0.0903258051242151,-0.0662110953711451
0,-0.715370937027685,-0.076464530300662,-0.391279157528465,-1.59567338330117,-0.388601649460329,-1.70150357106013,0.616612706114302,0.773065505092134,0.782899816551488,0.782911092277567,0.773054009309124,0.773065505092141,-0.0865798057736657,1.37033452339116,1.28865235619061,0.562475361783322,1.10863693391149,0.384206867759598,0.862400011389988,0.218196102154399,-0.798774551013213,-0.0476160736400514,-0.147785916406978,0.0457120270678176,-0.107031169426494,0.054605054928333,-0.254265833009523,-0.178862450261228,-0.241001873097208,-0.0390463999653676,-0.0407799267705834,-0.0347205769398258,-0.0419017051858745,-0.0390463999653679,0.225350316491057,-0.628341924795333,-0.0312463865704917,-0.0368058190693478,-0.0342489550070567,-0.031685087700135,-0.0324890616970521,-0.0267457105172249,0.0114119306495546,-0.0866626544136782
0,-0.109573597242124,0.311303666387261,-0.23614888752725,-1.59567338330117,-0.463810613137922,-1.92616954765854,0.663651119114137,0.905368038569313,0.91280941098651,0.912814741955203,0.905362569588956,0.905368038569321,0.12280199495084,1.44841595533347,1.53126134647222,0.926421329715187,1.57839260338011,0.86385175766616,1.57558014702333,0.794436567072412,-0.9527926511551,-0.0434622869862035,-0.346070217867803,0.0154028692564067,-0.208371758375484,0.977043659928539,-0.30271767095492,1.16269598863368,-0.185453042138545,-0.0189041399209807,0.0135521660579894,0.01017103810458,-0.0175234407685837,-0.0189041399209808,0.269945557586193,-0.576643629442794,-0.0316526711746127,-0.0364104999711638,-0.034344125128664,-0.0316631980811824,-0.0324959701725444,-0.0267449708982465,-0.000138165781897637,-0.00572061385914258
0,-0.0163740065058834,0.259601240162205,-0.151532376617497,-1.59567338330117,-0.363531994901132,0.115449561716775,0.135264209845721,0.327382762272077,0.341790819840513,0.341802822210932,0.32737067552576,0.327382762272084,0.686574177896755,1.37766072603181,1.26681963291625,0.815332315133162,1.27438382017705,0.932115987906975,1.29244032891093,0.993953604219743,-0.407747486665313,-0.000650188813897873,0.290842992885148,0.227566973936288,0.0641994808666269,-0.867833550071873,0.187857188242217,-1.11518815863154,-0.302640404264541,-0.0885346747759313,-0.142657373755062,-0.145925236185269,-0.0872370226090617,-0.0885346747759316,0.742943494187232,0.569272364756183,-0.0267200169682846,-0.0363323361389437,-0.0336691272725066,-0.0316331689456688,-0.0324536831365733,-0.0267431106518747,0.0285739452682204,-0.0263107968412022
0,1.54471913832614,-1.2139179072519,1.59720884885074,-1.59567338330117,1.3161348605651,1.43356806848706,1.1355965935123,1.53818178544549,1.52781436224318,1.52777740993115,1.5382201297033,1.5381817854455,0.548570695332014,1.35223889041721,1.70253357960296,2.13627598038952,1.88584356168726,2.40551955248294,2.0590258857532,2.67619698538017,-1.6421594631009,-0.0148885442238211,0.0565070002496282,-0.287688708857711,0.165540069815616,-0.0991347125717014,-0.0483455217415894,-0.282539199296254,-0.107893108591899,0.0412176767098113,0.136029176507035,0.142931464210198,0.0379424953870308,0.0412176767098112,0.627080737931901,0.286188916794494,-0.0269933878819018,-0.0345671917547594,-0.0336587997741517,-0.0315380158555769,-0.0324500439878762,-0.0267396726756724,-0.0354616616419931,-0.060717160471146
